title,year,department,award,film,img_link,film_link
Awards,1971,Short films,"Special Jury Award
",Last to Go,https://www.annecy.org/resources/images/t/710008.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710008
Awards,1971,Short films,"Jury Distinction
",Melyviz,https://www.annecy.org/resources/images/t/710029.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710029
Awards,1971,Short films,"Special Jury Award
",Nedokonceny weekend,https://www.annecy.org/resources/images/t/710077.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710077
Awards,1971,Short films,"Grand Prix (ex æquo)
",Nevesta,https://www.annecy.org/resources/images/t/710005.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710005
Awards,1971,Short films,"Jury Distinction
",Patchwork,https://www.annecy.org/resources/images/t/710072.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710072
Awards,1971,Short films,"Jury Distinction
",Simon Says…,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710092
Awards,1971,Short films,"Jury Distinction
",Synchromy,https://www.annecy.org/resources/images/t/710162.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710162
Awards,1971,Short films,"Jury Distinction
",The Dream of the Sphinx,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710063
Awards,1971,Short films,"Grand Prix (ex æquo)
",The Further Adventures of Uncle Sam,https://www.annecy.org/resources/images/t/710079.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710079
Awards,1971,Short films,"Jury Distinction
",The Preacher,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710074
Awards,1971,Short films,"Jury Distinction
",To Speak or Not to Speak,https://www.annecy.org/resources/images/t/710031.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710031
Awards,1971,Short films,"Jury Distinction
",Trim ata gloupatsi,https://www.annecy.org/resources/images/t/710016.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710016
Awards,1971,Advertising films,"Advertising film Award
",Darwin Active,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710150
Awards,1971,Advertising films,"Advertising film Award
",Mighty Joe Person Active,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710151
Awards,1971,Graduation Films,"Third Distinction for a school film
",Pilules : Duty First,https://www.annecy.org/resources/images/t/710103.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710103
Awards,1971,Graduation Films,"Third Distinction for a school film
",Pilules : Soldatenuurtje,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710104
Awards,1971,Graduation Films,"First Distinction for a school film
",Sand or Peter and the Wolf,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710112
Awards,1971,Graduation Films,"Second Distinction for a school film
",The Letter,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710098
Awards,1971,Graduation Films,"Third Distinction for a school film
",Varia : De put,https://www.annecy.org/resources/images/t/710107.jpg,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710107
Awards,1971,Graduation Films,"Third Distinction for a school film
",Varia : Sans titre,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1971/award-winners/film-index:film-710106
Awards,1967,Short films,"Special Jury Award
",Alphabet,https://www.annecy.org/resources/images/t/670493.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670493
Awards,1967,Short films,"Grand Prix (ex æquo)
",Arès contre Atlas,https://www.annecy.org/resources/images/t/670543.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670543
Awards,1967,Short films,"Grand Prix (ex æquo)
",Breath,https://www.annecy.org/resources/images/t/670491.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670491
Awards,1967,Short films,"Grand Prix (ex æquo)
",Klatki,https://www.annecy.org/resources/images/t/670525.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670525
Awards,1967,Short films,"Grand Prix (ex æquo)
",Krotitelj divljih konja,https://www.annecy.org/resources/images/t/670490.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670490
Awards,1967,Short films,"Asifa special Award
",Othello 67,https://www.annecy.org/resources/images/t/670551.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670551
Awards,1967,Short films,"Special Jury Award
",Staub,https://www.annecy.org/resources/images/t/670499.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670499
Awards,1967,Short films,"International Critics' Award
",The Box,https://www.annecy.org/resources/images/t/670469.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670469
Awards,1967,Short films,"Children's film Award
",Varejka,https://www.annecy.org/resources/images/t/670510.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670510
Awards,1967,Short films,"Award for a first film
",Wszystko jest liczba,https://www.annecy.org/resources/images/t/670529.jpg,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670529
Awards,1967,Advertising films,"Advertising film Award
","Schweppes ""O melhor da rua""",https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1967/award-winners/film-index:film-670518
Awards,1965,Short films,"Award for a first film
",Clay,https://www.annecy.org/resources/images/t/650379.jpg,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650379
Awards,1965,Short films,"Grand Prix
",La Demoiselle et le Violoncelliste,https://www.annecy.org/resources/images/t/650433_2.jpg,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650433
Awards,1965,Short films,"Special Jury Award
",La gazza ladra,https://www.annecy.org/resources/images/t/650436.jpg,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650436
Awards,1965,Short films,"Children's film Award
",Popletena planeta,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650410
Awards,1965,Short films,"International Critics' Award
",Ptaci kohaci,https://www.annecy.org/resources/images/t/650432.jpg,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650432
Awards,1965,Short films,"Special Jury Award
",Ruka,https://www.annecy.org/resources/images/t/650366.jpg,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650366
Awards,1965,Short films,"Special Jury Award
",Un garçon plein d'avenir,https://www.annecy.org/resources/images/t/650404_1.jpg,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650404
Awards,1965,Advertising films,"Advertising film Award
","Manos llenas ""Triumph""",https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1965/award-winners/film-index:film-650450
Awards,1963,Short films,"Jury homage for the association of animation with live action
",Igra,https://www.annecy.org/resources/images/t/630333.jpg,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630333
Awards,1963,Short films,"Helen Grayson Award for a first film
",L'œuf à la coque,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630239
Awards,1963,Short films,"International Critics' Award
",Labirynt,https://www.annecy.org/resources/images/t/630296.jpg,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630296
Awards,1963,Short films,"Special Jury Award
",Le concert de M. et Mme Kabal,https://www.annecy.org/resources/images/t/630244.jpg,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630244
Awards,1963,Short films,"Special Jury Award
",Ningen Dobutsuen,https://www.annecy.org/resources/images/t/630249.jpg,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630249
Awards,1963,Short films,"Children's film Award
",Qui a dit miaou ?,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630314
Awards,1963,Short films,"Grand Prix
",Spatne namalovana slepice,https://www.annecy.org/resources/images/t/630337.jpg,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630337
Awards,1963,Short films,"Special Jury Award
",Stone sonata,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630245
Awards,1963,Short films,"Jury homage for a personal contribution to animation
",The Hole,https://www.annecy.org/resources/images/t/630300.jpg,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630300
Awards,1963,Advertising films,"Advertising film Award
",Baci Perugina,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1963/award-winners/film-index:film-630359
Awards,1962,Feature films,"Special Jury Award
",Of Stars and Men,https://www.annecy.org/resources/images/t/620198.jpg,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620198
Awards,1962,Short films,"Satire Award
",A Lecture on Man,https://www.annecy.org/resources/images/t/620162.jpg,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620162
Awards,1962,Short films,"International Critics' Award
",Alpha Omega,https://www.annecy.org/resources/images/t/620165.jpg,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620165
Awards,1962,Short films,"Special Distinction
",Bumerang,https://www.annecy.org/resources/images/t/620226.jpg,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620226
Awards,1962,Short films,"Award for a first film
",I palidini di Francia,https://www.annecy.org/resources/images/t/620174.jpg,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620174
Awards,1962,Short films,"Special Distinction
",Parazit,https://www.annecy.org/resources/images/t/default.png,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620207
Awards,1962,Short films,"Grand Prix
",The Flying Man,https://www.annecy.org/resources/images/t/620166.jpg,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620166
Awards,1962,Short films,"Children's film Award
",Xiao kedou zhao mama,https://www.annecy.org/resources/images/t/620116.jpg,https://www.annecy.org/about/archives/1962/award-winners/film-index:film-620116
Awards,1960,Short films,"Award for originality and humour
",Kod fotografa,https://www.annecy.org/resources/images/t/600040.jpg,https://www.annecy.org/about/archives/1960/award-winners/film-index:film-600040
Awards,1960,Short films,"Award for originality and humour
",Krava na mjesecu,https://www.annecy.org/resources/images/t/600030.jpg,https://www.annecy.org/about/archives/1960/award-winners/film-index:film-600030
Awards,1960,Short films,"Grand Prix
",Lev a písnicka,https://www.annecy.org/resources/images/t/600043.jpg,https://www.annecy.org/about/archives/1960/award-winners/film-index:film-600043
Awards,1960,Short films,"Award for social interest and graphic research
",O misto na slunci,https://www.annecy.org/resources/images/t/600067.jpg,https://www.annecy.org/about/archives/1960/award-winners/film-index:film-600067
Awards,1960,Short films,"Award for musical score and sound effects
",Osvetnik,https://www.annecy.org/resources/images/t/600001.jpg,https://www.annecy.org/about/archives/1960/award-winners/film-index:film-600001
